time,open,high,low,close,volume,spread
2026-06-27 07:20:00,60232.140625,60344.48046875,60232.140625,60315.140625,100,15.0
2026-06-27 07:25:00,60315.140625,60333.76953125,60297.30078125,60332.55859375,100,15.0
2026-06-27 07:30:00,60332.55859375,60344.671875,60289.98828125,60344.671875,100,15.0
2026-06-27 07:35:00,60344.671875,60344.671875,60309.96875,60333.76953125,100,15.0
2026-06-27 07:40:00,60335.3203125,60372.0,60324.0,60343.53125,100,15.0
2026-06-27 07:45:00,60343.53125,60415.0,60343.53125,60401.078125,100,15.0
2026-06-27 07:50:00,60401.078125,60432.01171875,60386.75,60424.94921875,100,15.0
2026-06-27 07:55:00,60441.109375,60477.5390625,60410.30078125,60451.640625,100,15.0
2026-06-27 08:00:00,60451.6484375,60451.6484375,60355.44140625,60375.109375,100,15.0
2026-06-27 08:05:00,60375.109375,60441.109375,60355.44140625,60415.55078125,100,15.0
2026-06-27 08:10:00,60414.01171875,60414.01171875,60376.578125,60380.4296875,100,15.0
2026-06-27 08:15:00,60386.05859375,60420.73046875,60349.3203125,60352.73828125,100,15.0
2026-06-27 08:20:00,60358.48828125,60377.6015625,60358.48828125,60370.73046875,100,15.0
2026-06-27 08:25:00,60370.73046875,60382.71875,60346.5703125,60353.578125,100,15.0
2026-06-27 08:30:00,60353.578125,60360.0,60348.921875,60352.859375,100,15.0
2026-06-27 08:35:00,60352.87109375,60360.94140625,60291.3515625,60311.8203125,100,15.0
2026-06-27 08:40:00,60311.8203125,60315.6484375,60272.71875,60278.828125,100,15.0
2026-06-27 08:45:00,60278.828125,60324.48828125,60278.828125,60317.87109375,100,15.0
2026-06-27 08:50:00,60315.66015625,60425.7890625,60315.66015625,60391.390625,100,15.0
2026-06-27 08:55:00,60385.19140625,60385.19140625,60353.69140625,60353.69140625,100,15.0
2026-06-27 09:00:00,60353.69140625,60353.69921875,60325.19921875,60347.03125,100,15.0
2026-06-27 09:05:00,60352.55078125,60395.98046875,60352.55078125,60358.5,100,15.0
2026-06-27 09:10:00,60334.01953125,60334.01953125,60257.51953125,60263.46875,100,15.0
2026-06-27 09:15:00,60260.578125,60260.578125,60195.7890625,60230.9609375,100,15.0
2026-06-27 09:20:00,60239.16015625,60260.55859375,60229.98046875,60236.69921875,100,15.0
2026-06-27 09:25:00,60236.69921875,60275.0703125,60236.69921875,60269.6796875,100,15.0
2026-06-27 09:30:00,60269.6796875,60345.671875,60269.6796875,60324.62109375,100,15.0
2026-06-27 09:35:00,60324.62109375,60338.640625,60304.390625,60304.46875,100,15.0
2026-06-27 09:40:00,60304.46875,60327.83984375,60295.75,60295.75,100,15.0
2026-06-27 09:45:00,60294.6015625,60337.98828125,60294.6015625,60299.98046875,100,15.0
2026-06-27 09:50:00,60301.98046875,60311.640625,60286.75,60311.640625,100,15.0
2026-06-27 09:55:00,60316.30078125,60339.6796875,60312.6015625,60312.76171875,100,15.0
2026-06-27 10:00:00,60314.0,60346.25,60300.37109375,60334.01171875,100,15.0
2026-06-27 10:05:00,60334.01171875,60339.890625,60324.83984375,60324.83984375,100,15.0
2026-06-27 10:10:00,60324.83984375,60373.7890625,60324.83984375,60373.7890625,100,15.0
2026-06-27 10:15:00,60373.80078125,60373.80078125,60351.87890625,60370.73046875,100,15.0
2026-06-27 10:20:00,60373.7890625,60395.08984375,60364.62890625,60392.05859375,100,15.0
2026-06-27 10:25:00,60392.05859375,60392.05859375,60343.94140625,60362.640625,100,15.0
2026-06-27 10:30:00,60362.6484375,60362.6484375,60308.01171875,60328.48046875,100,15.0
2026-06-27 10:35:00,60328.48046875,60345.96875,60326.890625,60345.58984375,100,15.0
2026-06-27 10:40:00,60345.58984375,60350.0,60318.7109375,60327.87109375,100,15.0
2026-06-27 10:45:00,60333.96875,60333.96875,60303.421875,60313.46875,100,15.0
2026-06-27 10:50:00,60313.46875,60315.73828125,60279.390625,60291.8515625,100,15.0
2026-06-27 10:55:00,60291.8515625,60321.76953125,60291.8515625,60317.98828125,100,15.0
2026-06-27 11:00:00,60317.98828125,60349.7109375,60300.359375,60337.30078125,100,15.0
2026-06-27 11:05:00,60337.30078125,60337.30078125,60268.0,60294.8515625,100,15.0
2026-06-27 11:10:00,60300.3515625,60308.87109375,60291.171875,60300.94140625,100,15.0
2026-06-27 11:15:00,60300.9609375,60300.9609375,60216.26171875,60229.98828125,100,15.0
2026-06-27 11:20:00,60229.98828125,60259.69140625,60227.51953125,60238.91015625,100,15.0
2026-06-27 11:25:00,60238.91015625,60246.7890625,60139.5703125,60167.55078125,100,15.0
2026-06-27 11:30:00,60167.55078125,60194.19140625,60158.078125,60194.19140625,100,15.0
2026-06-27 11:35:00,60195.9609375,60204.140625,60103.98828125,60146.4296875,100,15.0
2026-06-27 11:40:00,60146.37890625,60173.0,60113.76953125,60171.421875,100,15.0
2026-06-27 11:45:00,60177.359375,60316.01171875,60177.359375,60259.9296875,100,15.0
2026-06-27 11:50:00,60260.5703125,60260.5703125,60222.640625,60253.7109375,100,15.0
2026-06-27 11:55:00,60253.7109375,60278.9296875,60253.3984375,60264.73046875,100,15.0
2026-06-27 12:00:00,60258.890625,60259.3984375,60206.7109375,60245.98046875,100,15.0
2026-06-27 12:05:00,60245.98046875,60245.98046875,60217.75,60233.0390625,100,15.0
2026-06-27 12:10:00,60233.0390625,60233.859375,60153.98046875,60192.66015625,100,15.0
2026-06-27 12:15:00,60192.66015625,60223.48046875,60192.66015625,60197.359375,100,15.0
2026-06-27 12:20:00,60194.6015625,60248.33984375,60194.6015625,60207.98046875,100,15.0
2026-06-27 12:25:00,60207.98046875,60235.6015625,60204.6796875,60235.6015625,100,15.0
2026-06-27 12:30:00,60235.58984375,60280.01171875,60233.75,60233.75,100,15.0
2026-06-27 12:35:00,60233.76171875,60282.21875,60211.6484375,60211.6484375,100,15.0
2026-06-27 12:40:00,60213.33984375,60234.890625,60212.44140625,60228.21875,100,15.0
2026-06-27 12:45:00,60228.23046875,60241.4296875,60208.328125,60241.4296875,100,15.0
2026-06-27 12:50:00,60241.4296875,60320.23828125,60241.4296875,60320.23828125,100,15.0
2026-06-27 12:55:00,60321.76953125,60329.98828125,60291.1796875,60324.4296875,100,15.0
2026-06-27 13:00:00,60328.46875,60370.73828125,60315.359375,60319.98828125,100,15.0
2026-06-27 13:05:00,60319.98828125,60321.421875,60287.26171875,60321.421875,100,15.0
2026-06-27 13:10:00,60321.421875,60337.078125,60306.48828125,60337.078125,100,15.0
2026-06-27 13:15:00,60324.859375,60332.0,60293.51953125,60323.30078125,100,15.0
2026-06-27 13:20:00,60326.21875,60376.2890625,60326.2109375,60355.98046875,100,15.0
2026-06-27 13:25:00,60355.98046875,60386.0,60350.44140625,60370.44140625,100,15.0
2026-06-27 13:30:00,60365.6796875,60365.6796875,60345.98046875,60364.87890625,100,15.0
2026-06-27 13:35:00,60364.859375,60547.12890625,60351.91015625,60512.23828125,100,15.0
2026-06-27 13:40:00,60532.1015625,60532.1015625,60471.71875,60497.5,100,15.0
2026-06-27 13:45:00,60499.98828125,60524.0,60449.98046875,60468.66015625,100,15.0
2026-06-27 13:50:00,60468.671875,60488.890625,60447.23828125,60447.23828125,100,15.0
2026-06-27 13:55:00,60454.359375,60497.359375,60450.01171875,60485.03125,100,15.0
2026-06-27 14:00:00,60487.01171875,60487.01171875,60410.51953125,60426.2890625,100,15.0
2026-06-27 14:05:00,60426.2890625,60500.30078125,60407.05859375,60484.12109375,100,15.0
2026-06-27 14:10:00,60488.76953125,60614.62890625,60474.01953125,60571.0,100,15.0
2026-06-27 14:15:00,60560.4609375,60560.4609375,60507.01171875,60535.3515625,100,15.0
2026-06-27 14:20:00,60535.359375,60535.359375,60499.05078125,60514.55859375,100,15.0
2026-06-27 14:25:00,60523.73046875,60545.1484375,60490.0,60496.19921875,100,15.0
2026-06-27 14:30:00,60496.19921875,60531.33984375,60494.9609375,60518.4609375,100,15.0
2026-06-27 14:35:00,60518.46875,60520.671875,60429.98828125,60511.5,100,15.0
2026-06-27 14:40:00,60511.96875,60548.2109375,60509.3515625,60539.80859375,100,15.0
2026-06-27 14:45:00,60522.01171875,60571.6015625,60522.01171875,60554.33984375,100,15.0
2026-06-27 14:50:00,60551.28125,60551.28125,60502.3203125,60505.83984375,100,15.0
2026-06-27 14:55:00,60502.3203125,60519.21875,60502.3203125,60510.21875,100,15.0
2026-06-27 15:00:00,60516.80859375,60516.80859375,60464.609375,60483.62109375,100,15.0
2026-06-27 15:05:00,60497.98046875,60606.3515625,60490.078125,60596.16015625,100,15.0
2026-06-27 15:10:00,60596.16015625,60793.01953125,60581.87890625,60780.78125,100,15.0
2026-06-27 15:15:00,60769.16015625,60775.2890625,60639.98828125,60659.76953125,100,15.0
2026-06-27 15:20:00,60659.76953125,60680.9609375,60612.48046875,60654.01171875,100,15.0
2026-06-27 15:25:00,60668.71875,60727.921875,60618.0703125,60707.3515625,100,15.0
2026-06-27 15:30:00,60720.76953125,60720.76953125,60665.3515625,60704.26953125,100,15.0
2026-06-27 15:35:00,60698.171875,60837.8203125,60673.9296875,60739.98046875,100,15.0
2026-06-27 15:40:00,60712.62109375,60719.5703125,60685.9296875,60685.9296875,100,15.0
2026-06-27 15:45:00,60681.390625,60695.05859375,60645.12890625,60681.890625,100,15.0
2026-06-27 15:50:00,60683.08984375,60683.1015625,60656.7890625,60682.83984375,100,15.0
2026-06-27 15:55:00,60677.96875,60747.78125,60675.0,60740.03125,100,15.0
2026-06-27 16:00:00,60741.0,60741.05078125,60680.87109375,60716.5,100,15.0
2026-06-27 16:05:00,60718.12109375,60729.98046875,60685.921875,60699.26953125,100,15.0
2026-06-27 16:10:00,60699.26171875,60699.26171875,60637.609375,60652.26953125,100,15.0
2026-06-27 16:15:00,60644.01171875,60644.01953125,60599.51953125,60611.87109375,100,15.0
2026-06-27 16:20:00,60609.0390625,60646.12890625,60601.94921875,60607.98828125,100,15.0
2026-06-27 16:25:00,60617.0390625,60621.6484375,60597.19140625,60620.44921875,100,15.0
2026-06-27 16:30:00,60611.01171875,60627.78125,60569.640625,60597.5,100,15.0
2026-06-27 16:35:00,60597.48828125,60673.671875,60575.73046875,60673.66015625,100,15.0
2026-06-27 16:40:00,60669.55078125,60689.91015625,60658.578125,60689.91015625,100,15.0
2026-06-27 16:45:00,60695.1015625,60719.578125,60661.46875,60711.08984375,100,15.0
2026-06-27 16:50:00,60709.62109375,60727.98046875,60698.78125,60705.05859375,100,15.0
2026-06-27 16:55:00,60705.05859375,60710.3984375,60667.55859375,60710.390625,100,15.0
2026-06-27 17:00:00,60708.0,60716.55078125,60336.0390625,60339.1015625,100,15.0
2026-06-27 17:05:00,60376.859375,60471.6796875,60376.859375,60434.87890625,100,15.0
2026-06-27 17:10:00,60436.12109375,60494.0,60436.12109375,60467.94921875,100,15.0
2026-06-27 17:15:00,60467.94140625,60512.53125,60376.671875,60504.109375,100,15.0
2026-06-27 17:20:00,60508.44140625,60519.0703125,60468.66015625,60504.16015625,100,15.0
2026-06-27 17:25:00,60504.171875,60504.171875,60436.1015625,60479.75,100,15.0
2026-06-27 17:30:00,60479.73828125,60500.328125,60404.41015625,60453.9609375,100,15.0
2026-06-27 17:35:00,60456.19140625,60557.390625,60456.19140625,60494.98046875,100,15.0
2026-06-27 17:40:00,60498.1015625,60523.23046875,60490.08984375,60499.26171875,100,15.0
2026-06-27 17:45:00,60475.37109375,60496.05859375,60456.0,60493.94140625,100,15.0
2026-06-27 17:50:00,60502.30859375,60526.921875,60478.2109375,60502.3203125,100,15.0
2026-06-27 17:55:00,60498.37890625,60508.4296875,60419.94140625,60424.0703125,100,15.0
2026-06-27 18:00:00,60424.0703125,60434.98828125,60346.26171875,60389.109375,100,15.0
2026-06-27 18:05:00,60392.9609375,60456.421875,60352.48828125,60456.421875,100,15.0
2026-06-27 18:10:00,60463.1015625,60463.1015625,60417.51953125,60422.140625,100,15.0
2026-06-27 18:15:00,60423.0,60465.0,60399.37890625,60399.37890625,100,15.0
2026-06-27 18:20:00,60410.51953125,60426.80078125,60364.62109375,60403.96875,100,15.0
2026-06-27 18:25:00,60403.96875,60415.109375,60382.2890625,60413.8984375,100,15.0
2026-06-27 18:30:00,60410.1484375,60442.30078125,60398.2890625,60428.0,100,15.0
2026-06-27 18:35:00,60444.171875,60468.0703125,60438.921875,60454.83984375,100,15.0
2026-06-27 18:40:00,60454.83984375,60468.62109375,60443.98828125,60456.41015625,100,15.0
2026-06-27 18:45:00,60466.6015625,60466.6015625,60413.578125,60426.16015625,100,15.0
2026-06-27 18:50:00,60426.1484375,60426.16015625,60411.5,60426.1484375,100,15.0
2026-06-27 18:55:00,60462.5390625,60475.421875,60434.1484375,60475.421875,100,15.0
2026-06-27 19:00:00,60457.51171875,60499.5,60456.03125,60494.828125,100,15.0
2026-06-27 19:05:00,60494.80859375,60508.5,60474.9609375,60489.421875,100,15.0
2026-06-27 19:10:00,60479.98828125,60508.0,60479.98828125,60498.69921875,100,15.0
2026-06-27 19:15:00,60498.7109375,60498.7109375,60379.921875,60379.921875,100,15.0
2026-06-27 19:20:00,60370.03125,60384.83984375,60266.01171875,60277.98828125,100,15.0
2026-06-27 19:25:00,60244.87109375,60248.98828125,60163.7890625,60220.80859375,100,15.0
2026-06-27 19:30:00,60223.828125,60223.828125,60031.1015625,60080.0,100,15.0
2026-06-27 19:35:00,60086.16015625,60128.12890625,59982.44921875,60058.78125,100,15.0
2026-06-27 19:40:00,60058.05078125,60110.6484375,60058.05078125,60094.578125,100,15.0
2026-06-27 19:45:00,60089.21875,60141.80078125,60049.44140625,60117.12890625,100,15.0
2026-06-27 19:50:00,60126.55078125,60126.55078125,60074.94921875,60080.05078125,100,15.0
2026-06-27 19:55:00,60080.05078125,60090.87109375,60045.8515625,60077.6484375,100,15.0
2026-06-27 20:00:00,60084.8984375,60153.44921875,60084.8984375,60153.44921875,100,15.0
2026-06-27 20:05:00,60161.1796875,60184.0703125,60152.390625,60163.859375,100,15.0
2026-06-27 20:10:00,60156.5390625,60195.62890625,60149.98046875,60163.98828125,100,15.0
2026-06-27 20:15:00,60159.48046875,60201.62890625,60158.51171875,60159.87109375,100,15.0
2026-06-27 20:20:00,60164.83984375,60203.91015625,60164.328125,60182.828125,100,15.0
2026-06-27 20:25:00,60172.6484375,60178.4296875,60155.0,60178.390625,100,15.0
2026-06-27 20:30:00,60178.37890625,60178.37890625,60163.21875,60169.98828125,100,15.0
2026-06-27 20:35:00,60169.98828125,60181.01171875,60155.0,60181.01171875,100,15.0
2026-06-27 20:40:00,60181.12109375,60181.12109375,60155.0,60159.640625,100,15.0
2026-06-27 20:45:00,60159.62890625,60203.51953125,60159.62890625,60172.41015625,100,15.0
2026-06-27 20:50:00,60174.6484375,60198.03125,60167.98828125,60167.98828125,100,15.0
2026-06-27 20:55:00,60169.98828125,60193.25,60168.78125,60193.25,100,15.0
2026-06-27 21:00:00,60199.37890625,60248.55078125,60199.37890625,60227.26953125,100,15.0
2026-06-27 21:05:00,60231.078125,60266.46875,60231.078125,60257.9609375,100,15.0
2026-06-27 21:10:00,60255.0,60299.8515625,60252.359375,60288.109375,100,15.0
2026-06-27 21:15:00,60288.109375,60292.21875,60258.8984375,60292.19921875,100,15.0
2026-06-27 21:20:00,60293.140625,60343.19921875,60284.98828125,60300.359375,100,15.0
2026-06-27 21:25:00,60309.53125,60349.30859375,60300.359375,60349.30859375,100,15.0
2026-06-27 21:30:00,60349.37109375,60378.4609375,60341.55078125,60341.55078125,100,15.0
2026-06-27 21:35:00,60340.0,60340.0,60220.0,60220.0,100,15.0
2026-06-27 21:40:00,60204.19140625,60204.19140625,60133.94140625,60150.41015625,100,15.0
2026-06-27 21:45:00,60154.28125,60193.44140625,60136.87890625,60184.671875,100,15.0
2026-06-27 21:50:00,60168.3984375,60168.3984375,60044.26171875,60086.16015625,100,15.0
2026-06-27 21:55:00,60078.76171875,60125.640625,60076.76953125,60102.51171875,100,15.0
2026-06-27 22:00:00,60073.9296875,60075.1484375,59988.62109375,60003.98828125,100,15.0
2026-06-27 22:05:00,60014.1796875,60046.03125,59960.69140625,60018.8515625,100,15.0
2026-06-27 22:10:00,60034.12109375,60052.4609375,60020.171875,60020.171875,100,15.0
2026-06-27 22:15:00,60023.98828125,60023.98828125,59785.48828125,59914.7890625,100,15.0
2026-06-27 22:20:00,59909.71875,59992.421875,59903.98828125,59969.5390625,100,15.0
2026-06-27 22:25:00,59969.5390625,60065.9296875,59953.96875,60035.98828125,100,15.0
2026-06-27 22:30:00,60031.078125,60097.0,60029.98828125,60089.390625,100,15.0
2026-06-27 22:35:00,60068.94921875,60158.55859375,60068.94921875,60125.94140625,100,15.0
2026-06-27 22:40:00,60119.8203125,60132.05078125,60069.94921875,60080.0,100,15.0
2026-06-27 22:45:00,60079.98828125,60124.98828125,60064.73828125,60111.328125,100,15.0
2026-06-27 22:50:00,60111.328125,60132.05078125,60095.01953125,60095.01953125,100,15.0
2026-06-27 22:55:00,60095.0703125,60147.53125,60095.0703125,60135.01171875,100,15.0
2026-06-27 23:00:00,60132.109375,60169.94140625,60121.98046875,60167.21875,100,15.0
2026-06-27 23:05:00,60159.609375,60224.94140625,60141.21875,60141.21875,100,15.0
2026-06-27 23:10:00,60141.21875,60171.83984375,59933.87890625,59954.578125,100,15.0
2026-06-27 23:15:00,59948.26171875,60003.3984375,59935.01953125,59951.53125,100,15.0
2026-06-27 23:20:00,59948.4609375,59948.4609375,59856.66015625,59909.55859375,100,15.0
2026-06-27 23:25:00,59913.98828125,59923.96875,59871.9609375,59892.53125,100,15.0
2026-06-27 23:30:00,59890.96875,59952.62109375,59875.62109375,59952.62109375,100,15.0
2026-06-27 23:35:00,59955.0,59975.828125,59908.1484375,59974.01171875,100,15.0
2026-06-27 23:40:00,59976.01171875,59996.01171875,59957.76171875,59959.71875,100,15.0
2026-06-27 23:45:00,59951.53125,59971.98828125,59936.48046875,59971.25,100,15.0
2026-06-27 23:50:00,59971.25,59991.8984375,59955.640625,59983.8515625,100,15.0
2026-06-27 23:55:00,59976.0,59976.51171875,59914.7890625,59934.83984375,100,15.0
2026-06-28 00:00:00,59934.83984375,59988.01171875,59916.01171875,59945.3984375,100,15.0
2026-06-28 00:05:00,59939.44921875,60052.48828125,59937.94921875,60037.19140625,100,15.0
2026-06-28 00:10:00,60029.0,60045.01171875,60008.69140625,60041.12890625,100,15.0
2026-06-28 00:15:00,60042.80859375,60084.21875,60036.94140625,60058.48046875,100,15.0
2026-06-28 00:20:00,60058.48046875,60083.98828125,60047.71875,60078.0,100,15.0
2026-06-28 00:25:00,60077.4296875,60102.359375,60059.01953125,60067.94921875,100,15.0
2026-06-28 00:30:00,60075.98828125,60081.98828125,60050.0,60061.6796875,100,15.0
2026-06-28 00:35:00,60057.98828125,60071.98046875,60001.98828125,60069.6796875,100,15.0
2026-06-28 00:40:00,60067.0390625,60086.30859375,60041.98828125,60086.30859375,100,15.0
2026-06-28 00:45:00,60085.0703125,60099.66015625,60044.859375,60083.62890625,100,15.0
2026-06-28 00:50:00,60073.37890625,60083.71875,60049.44140625,60083.71875,100,15.0
2026-06-28 00:55:00,60083.71875,60098.55078125,60044.01953125,60044.01953125,100,15.0
2026-06-28 01:00:00,60056.1796875,60076.05859375,59945.140625,59945.140625,100,15.0
2026-06-28 01:05:00,59964.0,59964.0,59905.69921875,59936.21875,100,15.0
2026-06-28 01:10:00,59933.16015625,59988.859375,59923.98828125,59988.859375,100,15.0
2026-06-28 01:15:00,59988.0,60047.5703125,59972.94921875,60001.91015625,100,15.0
2026-06-28 01:20:00,60009.2890625,60080.53125,60007.21875,60080.03125,100,15.0
2026-06-28 01:25:00,60080.578125,60147.3515625,60080.578125,60113.16015625,100,15.0
2026-06-28 01:30:00,60113.16015625,60142.73046875,60093.53125,60141.62109375,100,15.0
